x	S_k
1.0000000000000027	-2.6430504663993007e-14
1.0040000000000027	-0.03998842129160468
1.0080000000000027	-0.07990740937815705
1.0120000000000027	-0.11968772614379261
1.0160000000000027	-0.15926052300556512
1.0200000000000027	-0.19855753406894477
1.0240000000000027	-0.23751126735650993
1.0280000000000027	-0.2760551934782973
1.0320000000000027	-0.31412393112134374
1.0360000000000027	-0.3516534287472891
1.0400000000000027	-0.38858114190040327
1.0440000000000027	-0.42484620554401414
1.0480000000000027	-0.4603896008610135
1.0520000000000027	-0.49515431597376885
1.0560000000000027	-0.529085500060416
1.0600000000000027	-0.5621306103679351
1.0640000000000027	-0.5942395516476278
1.0680000000000027	-0.6253648075655102
1.0720000000000027	-0.6554615636685542
1.0760000000000027	-0.6844878215176493
1.0800000000000027	-0.7124045036293806
1.0840000000000027	-0.7391755489012432
1.0880000000000027	-0.7647679982284984
1.0920000000000027	-0.7891520700554843
1.0960000000000027	-0.8123012256396688
1.1000000000000028	-0.8341922238429109
1.1040000000000028	-0.8548051653012091
1.1080000000000028	-0.8741235258614681
1.1120000000000028	-0.8921341792114154
1.1160000000000028	-0.9088274086665686
1.1200000000000028	-0.9241969081159975
1.1240000000000028	-0.9382397721663615
1.1280000000000028	-0.9509564755612236
1.1320000000000028	-0.9623508419898136
1.1360000000000028	-0.9724300024360529
1.1400000000000028	-0.9812043432546995
1.1440000000000028	-0.9886874441967403
1.1480000000000028	-0.9948960066405188
1.1520000000000028	-0.9998497723184844
1.1560000000000028	-1.0035714328616436
1.1600000000000028	-1.006086530514808
1.1640000000000028	-1.007423350405323
1.1680000000000028	-1.0076128047761532
1.1720000000000028	-1.0066883096207397
1.1760000000000028	-1.004685654182015
1.1800000000000028	-1.0016428638011061
1.1840000000000028	-0.9976000566226206
1.1880000000000028	-0.9925992946828447
1.1920000000000028	-0.986684429924659
1.1960000000000028	-0.9799009456984211
1.2000000000000028	-0.9722957943214185
1.2040000000000028	-0.9639172312797425
1.2080000000000028	-0.9548146466654974
1.2120000000000029	-0.9450383944491592
1.2160000000000029	-0.9346396201915667
1.2200000000000029	-0.9236700878025018
1.2240000000000029	-0.912182005953049
1.2280000000000029	-0.9002278547469549
1.2320000000000029	-0.8878602132520407
1.2360000000000029	-0.8751315884863624
1.2400000000000029	-0.8620942464453187
1.2440000000000029	-0.8488000457452998
1.2480000000000029	-0.8353002744468033
1.2520000000000029	-0.8216454906052582
1.256000000000003	-0.8078853670811788
1.260000000000003	-0.7940685411227701
1.264000000000003	-0.7802424692137833
1.268000000000003	-0.7664532876574164
1.272000000000003	-0.7527456793433746
1.276000000000003	-0.739162747120018
1.280000000000003	-0.7257458941668867
1.284000000000003	-0.7125347117349174
1.288000000000003	-0.6995668745924837
1.292000000000003	-0.6868780444850782
1.296000000000003	-0.6745017818851685
1.300000000000003	-0.6624694662765889
1.304000000000003	-0.6508102251849309
1.308000000000003	-0.6395508721318426
1.312000000000003	-0.6287158536571582
1.316000000000003	-0.6183272055183733
1.320000000000003	-0.6084045181423806
1.324000000000003	-0.5989649113696802
1.328000000000003	-0.5900230184965926
1.332000000000003	-0.5815909795865002
1.336000000000003	-0.5736784439869349
1.340000000000003	-0.5662925819555216
1.344000000000003	-0.5594381052645649
1.348000000000003	-0.5531172966214848
1.352000000000003	-0.5473300477105381
1.356000000000003	-0.542073905630392
1.360000000000003	-0.5373441274722953
1.364000000000003	-0.5331337427548637
1.368000000000003	-0.52943362340405
1.372000000000003	-0.5262325609407331
1.376000000000003	-0.5235173505136619
1.380000000000003	-0.5212728813923183
1.384000000000003	-0.5194822335126845
1.388000000000003	-0.5181267796490007
1.392000000000003	-0.5171862927664477
1.396000000000003	-0.5166390580933455
1.400000000000003	-0.5164619894369699
1.404000000000003	-0.5166307492545144
1.408000000000003	-0.5171198719801042
1.412000000000003	-0.5179028901001156
1.416000000000003	-0.5189524624624157
1.420000000000003	-0.5202405043005142
1.424000000000003	-0.5217383184510306
1.428000000000003	-0.5234167272423126
1.432000000000003	-0.5252462045335083
1.436000000000003	-0.5271970073868528
1.440000000000003	-0.5292393068613896
1.444000000000003	-0.5313433174237441
1.448000000000003	-0.5334794244808942
1.452000000000003	-0.5356183095510643
1.456000000000003	-0.5377310726018788
1.460000000000003	-0.5397893510996842
1.464000000000003	-0.5417654353303911
1.468000000000003	-0.5436323795702791
1.472000000000003	-0.5453641087048148
1.476000000000003	-0.5469355199146103
1.480000000000003	-0.5483225790700972
1.484000000000003	-0.5495024115001963
1.488000000000003	-0.5504533868251583
1.492000000000003	-0.5511551975697037
1.496000000000003	-0.551588931299515
1.500000000000003	-0.5517371360519039
1.5040000000000031	-0.551583878859986
1.5080000000000031	-0.5511147971988337
1.5120000000000031	-0.5503171432117083
1.5160000000000031	-0.5491798206045019
1.5200000000000031	-0.5476934141267993
1.5240000000000031	-0.5458502115884046
1.5280000000000031	-0.5436442183906233
1.5320000000000031	-0.5410711645819426
1.5360000000000031	-0.5381285044778867
1.5400000000000031	-0.5348154089146105
1.5440000000000031	-0.5311327502351382
1.5480000000000032	-0.5270830801359173
1.5520000000000032	-0.5226706005294413
1.5560000000000032	-0.5179011276059926
1.5600000000000032	-0.5127820493039508
1.5640000000000032	-0.5073222764235087
1.5680000000000032	-0.5015321876429498
1.5720000000000032	-0.49542356871974735
1.5760000000000032	-0.4890095461805959
1.5800000000000032	-0.48230451582497
1.5840000000000032	-0.4753240663858588
1.5880000000000032	-0.4680848987088661
1.5920000000000032	-0.4606047408268769
1.5960000000000032	-0.4529022593218213
1.6000000000000032	-0.44499696737777117
1.6040000000000032	-0.4369091299405848
1.6080000000000032	-0.4286596664084974
1.6120000000000032	-0.4202700512855215
1.6160000000000032	-0.4117622132351286
1.6200000000000032	-0.4031584329754885
1.6240000000000032	-0.39448124045951877
1.6280000000000032	-0.3857533117831603
1.6320000000000032	-0.37699736626359204
1.6360000000000032	-0.368236064125644
1.6400000000000032	-0.3594919052293997
1.6440000000000032	-0.3507871292649418
1.6480000000000032	-0.34214361783147346
1.6520000000000032	-0.3335827988076362
1.6560000000000032	-0.32512555340777316
1.6600000000000033	-0.3167921263053082
1.6640000000000033	-0.3086020391892646
1.6680000000000033	-0.30057400810338797
1.6720000000000033	-0.29272586489940144
1.6760000000000033	-0.285074483116722
1.6800000000000033	-0.2776357085805
1.6840000000000033	-0.27042429498834103
1.6880000000000033	-0.2634538447334852
1.6920000000000033	-0.2567367551887242
1.6960000000000033	-0.25028417065102626
1.7000000000000033	-0.24410594012179435
1.7040000000000033	-0.23821058107201515
1.7080000000000033	-0.23260524931539756
1.7120000000000033	-0.22729571508601887
1.7160000000000033	-0.22228634539016087
1.7200000000000033	-0.21758009267493664
1.7240000000000033	-0.213178489829267
1.7280000000000033	-0.20908165150567415
1.7320000000000033	-0.2052882817244711
1.7360000000000033	-0.20179568769532535
1.7400000000000033	-0.19859979976490894
1.7440000000000033	-0.19569519737359942
1.7480000000000033	-0.19307514087903463
1.7520000000000033	-0.19073160907986736
1.7560000000000033	-0.18865534224935113
1.7600000000000033	-0.18683589046565832
1.7640000000000033	-0.18526166700398772
1.7680000000000033	-0.18392000653479673
1.7720000000000034	-0.1827972278529244
1.7760000000000034	-0.18187870084400315
1.7800000000000034	-0.18114891737751587
1.7840000000000034	-0.18059156580018265
1.7880000000000034	-0.18018960868911987
1.7920000000000034	-0.17992536351142763
1.7960000000000034	-0.17978058582568815
1.8000000000000034	-0.1797365546511708
1.8040000000000034	-0.1797741596225355
1.8080000000000034	-0.17987398954144118
1.8120000000000034	-0.18001642193174175
1.8160000000000034	-0.18018171320192375
1.8200000000000034	-0.18035008901709737
1.8240000000000034	-0.18050183448319204
1.8280000000000034	-0.18061738374806466
1.8320000000000034	-0.18067740862790482
1.8360000000000034	-0.1806629058727193
1.8400000000000034	-0.1805552826916476
1.8440000000000034	-0.1803364401674612
1.8480000000000034	-0.1799888541997357
1.8520000000000034	-0.1794956536278438
1.8560000000000034	-0.17884069519802934
1.8600000000000034	-0.1780086350533262
1.8640000000000034	-0.17698499644095694
1.8680000000000034	-0.17575623334892737
1.8720000000000034	-0.17430978980187392
1.8760000000000034	-0.17263415456562556
1.8800000000000034	-0.17071891103039355
1.8840000000000034	-0.16855478206390362
1.8880000000000035	-0.16613366964802245
1.8920000000000035	-0.16344868913543187
1.8960000000000035	-0.16049419798655665
1.9000000000000035	-0.15726581887117516
1.9040000000000035	-0.15376045704379201
1.9080000000000035	-0.14997631192687771
1.9120000000000035	-0.14591288286134282
1.9160000000000035	-0.1415709690089912
1.9200000000000035	-0.13695266341713547
1.9240000000000035	-0.13206134128090122
1.9280000000000035	-0.12690164246389413
1.9320000000000035	-0.12147944836277964
1.9360000000000035	-0.1158018532258091
1.9400000000000035	-0.1098771300592663
1.9440000000000035	-0.1037146912792162
1.9480000000000035	-0.09732504428859676
1.9520000000000035	-0.0907197421815704
1.9560000000000035	-0.08391132979806025
1.9600000000000035	-0.0769132853714229
1.9640000000000035	-0.06973995803116029
1.9680000000000035	-0.06240650144041334
1.9720000000000035	-0.054928803864617536
1.9760000000000035	-0.04732341498299644
1.9800000000000035	-0.039607469768607205
1.9840000000000035	-0.03179860977522403
1.9880000000000035	-0.023914902180469745
1.9920000000000035	-0.015974756944255108
1.9960000000000035	-0.007996842449673403
